grupo_1,codigo,descricao,custo_unitario,unidade
Argamassas,87397,"ARGAMASSA INDUSTRIALIZADA PARA CHAPISCO COLANTE, PREPARO COM MISTURADOR DE EIXO HORIZONTAL DE 600 KG. AF_08/2019",4902.25,M3
Argamassas,87402,"ARGAMASSA INDUSTRIALIZADA PARA CHAPISCO COLANTE, PREPARO MANUAL. AF_08/2019",5114.1,M3
Argamassas,87391,"ARGAMASSA INDUSTRIALIZADA PARA CHAPISCO ROLADO, PREPARO COM MISTURADOR DE EIXO HORIZONTAL DE 160 KG. AF_08/2019",7673.73,M3
Argamassas,87393,"ARGAMASSA INDUSTRIALIZADA PARA CHAPISCO ROLADO, PREPARO COM MISTURADOR DE EIXO HORIZONTAL DE 300 KG. AF_08/2019",7744.61,M3
Argamassas,87394,"ARGAMASSA INDUSTRIALIZADA PARA CHAPISCO ROLADO, PREPARO COM MISTURADOR DE EIXO HORIZONTAL DE 600 KG. AF_08/2019",7811.4,M3
Argamassas,87401,"ARGAMASSA INDUSTRIALIZADA PARA CHAPISCO ROLADO, PREPARO MANUAL. AF_08/2019",8006.85,M3
Argamassas,87407,"ARGAMASSA INDUSTRIALIZADA PARA REVESTIMENTOS, MISTURA E PROJEÇÃO DE 1,5 M³/H DE ARGAMASSA. AF_08/2019",2505.28,M3
Argamassas,87408,"ARGAMASSA INDUSTRIALIZADA PARA REVESTIMENTOS, MISTURA E PROJEÇÃO DE 2 M³/H DE ARGAMASSA. AF_08/2019",2491.07,M3
Argamassas,87404,"ARGAMASSA PARA REVESTIMENTO DECORATIVO MONOCAMADA (MONOCAPA), MISTURA E PROJEÇÃO DE 1,5 M3/H DE ARGAMASSA. AF_08/2019",7156.9,M3
Argamassas,87405,"ARGAMASSA PARA REVESTIMENTO DECORATIVO MONOCAMADA (MONOCAPA), MISTURA E PROJEÇÃO DE 2 M3/H DE ARGAMASSA. AF_08/2019",7177.67,M3
Argamassas,87388,"ARGAMASSA PARA REVESTIMENTO DECORATIVO MONOCAMADA (MONOCAPA), PREPARO COM MISTURADOR DE EIXO HORIZONTAL DE 160 KG. AF_08/2019",6904.57,M3
Argamassas,87389,"ARGAMASSA PARA REVESTIMENTO DECORATIVO MONOCAMADA (MONOCAPA), PREPARO COM MISTURADOR DE EIXO HORIZONTAL DE 300 KG. AF_08/2019",6933.75,M3
Argamassas,87390,"ARGAMASSA PARA REVESTIMENTO DECORATIVO MONOCAMADA (MONOCAPA), PREPARO COM MISTURADOR DE EIXO HORIZONTAL DE 600 KG. AF_08/2019",6969.22,M3
Argamassas,87385,"ARGAMASSA PRONTA PARA CONTRAPISO, PREPARO COM MISTURADOR DE EIXO HORIZONTAL DE 160 KG. AF_08/2019",2878.68,M3
Argamassas,87386,"ARGAMASSA PRONTA PARA CONTRAPISO, PREPARO COM MISTURADOR DE EIXO HORIZONTAL DE 300 KG. AF_08/2019",2870.4,M3
Argamassas,87387,"ARGAMASSA PRONTA PARA CONTRAPISO, PREPARO COM MISTURADOR DE EIXO HORIZONTAL DE 600 KG. AF_08/2019",2862.99,M3
Argamassas,87399,"ARGAMASSA PRONTA PARA CONTRAPISO, PREPARO MANUAL. AF_08/2019",3091.81,M3
Argamassas,88627,"ARGAMASSA TRAÇO 1:0,5:4,5 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA ASSENTAMENTO DE ALVENARIA, PREPARO MANUAL. AF_08/2019",676.04,M3
Argamassas,100463,"ARGAMASSA TRAÇO 1:0,5:4,5 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA), PREPARO MECÂNICO COM BETONEIRA 250 L. AF_08/2019",0,M3
Argamassas,88626,"ARGAMASSA TRAÇO 1:0,5:4,5 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA), PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019",591.24,M3
Argamassas,100488,"ARGAMASSA TRAÇO 1:0,5:4,5 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA), PREPARO MECÂNICO COM BETONEIRA 600 L. AF_08/2019",576.1,M3
Argamassas,100464,"ARGAMASSA TRAÇO 1:0,5:4,5 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA), PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 160 KG. AF_08/2019",623.21,M3
Argamassas,100465,"ARGAMASSA TRAÇO 1:0,5:4,5 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA), PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 300 KG. AF_08/2019",576.18,M3
Argamassas,100466,"ARGAMASSA TRAÇO 1:0,5:4,5 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA), PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 600 KG. AF_08/2019",550.34,M3
Argamassas,87368,"ARGAMASSA TRAÇO 1:1,5:7,5 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MANUAL. AF_08/2019",718.41,M3
Argamassas,100450,"ARGAMASSA TRAÇO 1:1,5:7,5 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MECÂNICO COM BETONEIRA 250 L. AF_08/2019",0,M3
Argamassas,87289,"ARGAMASSA TRAÇO 1:1,5:7,5 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019",613.56,M3
Argamassas,87290,"ARGAMASSA TRAÇO 1:1,5:7,5 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MECÂNICO COM BETONEIRA 600 L. AF_08/2019",596.92,M3
Argamassas,87333,"ARGAMASSA TRAÇO 1:1,5:7,5 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 300 KG. AF_08/2019",619.05,M3
Argamassas,87334,"ARGAMASSA TRAÇO 1:1,5:7,5 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 600 KG. AF_08/2019",570.9,M3
Argamassas,105515,"ARGAMASSA TRAÇO 1:1,93 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA), FCK 20MPA, PREPARO MECÂNICO COM MISTURADOR DUPLO HORIZONTAL DE ALTA TURBULÊNCIA. AF_03/2020",836.23,M3
Argamassas,87367,"ARGAMASSA TRAÇO 1:1:6 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MANUAL. AF_08/2019",727.94,M3
Argamassas,100449,"ARGAMASSA TRAÇO 1:1:6 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MECÂNICO COM BETONEIRA 250 L. AF_08/2019",0,M3
Argamassas,87286,"ARGAMASSA TRAÇO 1:1:6 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019",628.61,M3
Argamassas,87287,"ARGAMASSA TRAÇO 1:1:6 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MECÂNICO COM BETONEIRA 600 L. AF_08/2019",601.09,M3
Argamassas,87331,"ARGAMASSA TRAÇO 1:1:6 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 300 KG. AF_08/2019",655.04,M3
Argamassas,87332,"ARGAMASSA TRAÇO 1:1:6 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 600 KG. AF_08/2019",577.53,M3
Argamassas,87369,"ARGAMASSA TRAÇO 1:2:8 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MANUAL. AF_08/2019",740.36,M3
Argamassas,100451,"ARGAMASSA TRAÇO 1:2:8 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MECÂNICO COM BETONEIRA 250 L. AF_08/2019",0,M3
Argamassas,87292,"ARGAMASSA TRAÇO 1:2:8 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019",630.58,M3
Argamassas,87335,"ARGAMASSA TRAÇO 1:2:8 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 300 KG. AF_08/2019",610.1,M3
Argamassas,87336,"ARGAMASSA TRAÇO 1:2:8 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 600 KG. AF_08/2019",593.55,M3
Argamassas,87370,"ARGAMASSA TRAÇO 1:2:9 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MANUAL. AF_08/2019",714.01,M3
Argamassas,100452,"ARGAMASSA TRAÇO 1:2:9 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MECÂNICO COM BETONEIRA 250 L. AF_08/2019",0,M3
Argamassas,88715,"ARGAMASSA TRAÇO 1:2:9 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019",596.28,M3
Argamassas,87294,"ARGAMASSA TRAÇO 1:2:9 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MECÂNICO COM BETONEIRA 600 L. AF_08/2019",598.6,M3
Argamassas,87337,"ARGAMASSA TRAÇO 1:2:9 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 300 KG. AF_08/2019",606.26,M3
Argamassas,100487,"ARGAMASSA TRAÇO 1:2:9 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 600 KG. AF_08/2019",562.69,M3
Argamassas,87380,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) COM ADIÇÃO DE EMULSÃO POLIMÉRICA PARA CHAPISCO ROLADO, PREPARO MANUAL. AF_08/2019",3595.9,M3
Argamassas,100461,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) COM ADIÇÃO DE EMULSÃO POLIMÉRICA PARA CHAPISCO ROLADO, PREPARO MECÂNICO COM BETONEIRA 250 L. AF_08/2019",0,M3
Argamassas,87322,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) COM ADIÇÃO DE EMULSÃO POLIMÉRICA PARA CHAPISCO ROLADO, PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019",3519.35,M3
Argamassas,87323,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) COM ADIÇÃO DE EMULSÃO POLIMÉRICA PARA CHAPISCO ROLADO, PREPARO MECÂNICO COM BETONEIRA 600 L. AF_08/2019",3509.29,M3
Argamassas,87360,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) COM ADIÇÃO DE EMULSÃO POLIMÉRICA PARA CHAPISCO ROLADO, PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 160 KG. AF_08/2019",3492.21,M3
Argamassas,87361,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) COM ADIÇÃO DE EMULSÃO POLIMÉRICA PARA CHAPISCO ROLADO, PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 300 KG. AF_08/2019",3434.27,M3
Argamassas,87362,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) COM ADIÇÃO DE EMULSÃO POLIMÉRICA PARA CHAPISCO ROLADO, PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 600 KG. AF_08/2019",3424.52,M3
Argamassas,87377,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) PARA CHAPISCO CONVENCIONAL, PREPARO MANUAL. AF_08/2019",669.2,M3
Argamassas,100458,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) PARA CHAPISCO CONVENCIONAL, PREPARO MECÂNICO COM BETONEIRA 250 L. AF_08/2019",0,M3
Argamassas,87313,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) PARA CHAPISCO CONVENCIONAL, PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019",551.6,M3
Argamassas,87314,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) PARA CHAPISCO CONVENCIONAL, PREPARO MECÂNICO COM BETONEIRA 600 L. AF_08/2019",536.88,M3
Argamassas,87352,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) PARA CHAPISCO CONVENCIONAL, PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 160 KG. AF_08/2019",651.35,M3
Argamassas,87353,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) PARA CHAPISCO CONVENCIONAL, PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 300 KG. AF_08/2019",557.8,M3
Argamassas,87354,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) PARA CHAPISCO CONVENCIONAL, PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 600 KG. AF_08/2019",512.9,M3
Argamassas,100480,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA) COM ADIÇÃO DE IMPERMEABILIZANTE, PREPARO MANUAL. AF_08/2019",846.65,M3
Argamassas,100476,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA) COM ADIÇÃO DE IMPERMEABILIZANTE, PREPARO MECÂNICO COM BETONEIRA 250 L. AF_08/2019",0,M3
Argamassas,100475,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA) COM ADIÇÃO DE IMPERMEABILIZANTE, PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019",757.02,M3
Argamassas,100491,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA) COM ADIÇÃO DE IMPERMEABILIZANTE, PREPARO MECÂNICO COM BETONEIRA 600 L. AF_08/2019",751.22,M3
Argamassas,100477,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA) COM ADIÇÃO DE IMPERMEABILIZANTE, PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 160 KG. AF_08/2019",834.49,M3
Argamassas,100478,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA) COM ADIÇÃO DE IMPERMEABILIZANTE, PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 300 KG. AF_08/2019",742.13,M3
Argamassas,100479,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA) COM ADIÇÃO DE IMPERMEABILIZANTE, PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 600 KG. AF_08/2019",719.31,M3
Argamassas,87372,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA) PARA CONTRAPISO, PREPARO MANUAL. AF_08/2019",823.15,M3
Argamassas,100453,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA) PARA CONTRAPISO, PREPARO MECÂNICO COM BETONEIRA 250 L. AF_08/2019",0,M3
Argamassas,87298,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA) PARA CONTRAPISO, PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019",700.24,M3
Argamassas,87299,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA) PARA CONTRAPISO, PREPARO MECÂNICO COM BETONEIRA 600 L. AF_08/2019",473.04,M3
Argamassas,87339,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA) PARA CONTRAPISO, PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 160 KG. AF_08/2019",851.15,M3
Argamassas,87340,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA) PARA CONTRAPISO, PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 300 KG. AF_08/2019",699.82,M3
Argamassas,87341,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA) PARA CONTRAPISO, PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 600 KG. AF_08/2019",658.88,M3
Argamassas,88629,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA), PREPARO MANUAL. AF_08/2019",674.25,M3
Argamassas,100467,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA), PREPARO MECÂNICO COM BETONEIRA 250 L. AF_08/2019",0,M3
Argamassas,88628,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA), PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019",581.84,M3
Argamassas,100489,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA), PREPARO MECÂNICO COM BETONEIRA 600 L. AF_08/2019",575.29,M3
Argamassas,100468,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA), PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 160 KG. AF_08/2019",713,M3
Argamassas,100469,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA), PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 300 KG. AF_08/2019",571.03,M3
Argamassas,100470,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA), PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 600 KG. AF_08/2019",523.75,M3
Argamassas,87371,"ARGAMASSA TRAÇO 1:3:12 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MANUAL. AF_08/2019",707.15,M3
Argamassas,87295,"ARGAMASSA TRAÇO 1:3:12 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019",626.59,M3
Argamassas,87296,"ARGAMASSA TRAÇO 1:3:12 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MECÂNICO COM BETONEIRA 600 L. AF_08/2019",587.1,M3
Argamassas,87338,"ARGAMASSA TRAÇO 1:3:12 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 600 KG. AF_08/2019",586.12,M3
Argamassas,88630,"ARGAMASSA TRAÇO 1:4 (CIMENTO E AREIA MÉDIA), PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019",506.23,M3
Argamassas,87381,"ARGAMASSA TRAÇO 1:4 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) COM ADIÇÃO DE EMULSÃO POLIMÉRICA PARA CHAPISCO ROLADO, PREPARO MANUAL. AF_08/2019",3537.6,M3
Argamassas,100462,"ARGAMASSA TRAÇO 1:4 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) COM ADIÇÃO DE EMULSÃO POLIMÉRICA PARA CHAPISCO ROLADO, PREPARO MECÂNICO COM BETONEIRA 250 L. AF_08/2019",0,M3
Argamassas,87325,"ARGAMASSA TRAÇO 1:4 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) COM ADIÇÃO DE EMULSÃO POLIMÉRICA PARA CHAPISCO ROLADO, PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019",3442.97,M3
Argamassas,87326,"ARGAMASSA TRAÇO 1:4 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) COM ADIÇÃO DE EMULSÃO POLIMÉRICA PARA CHAPISCO ROLADO, PREPARO MECÂNICO COM BETONEIRA 600 L. AF_08/2019",3440.88,M3
Argamassas,87363,"ARGAMASSA TRAÇO 1:4 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) COM ADIÇÃO DE EMULSÃO POLIMÉRICA PARA CHAPISCO ROLADO, PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 300 KG. AF_08/2019",3421.79,M3
Argamassas,87364,"ARGAMASSA TRAÇO 1:4 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) COM ADIÇÃO DE EMULSÃO POLIMÉRICA PARA CHAPISCO ROLADO, PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 600 KG. AF_08/2019",3377.17,M3
Argamassas,87378,"ARGAMASSA TRAÇO 1:4 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) PARA CHAPISCO CONVENCIONAL, PREPARO MANUAL. AF_08/2019",610.15,M3
Argamassas,100459,"ARGAMASSA TRAÇO 1:4 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) PARA CHAPISCO CONVENCIONAL, PREPARO MECÂNICO COM BETONEIRA 250 L. AF_08/2019",0,M3
Argamassas,87316,"ARGAMASSA TRAÇO 1:4 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) PARA CHAPISCO CONVENCIONAL, PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019",508.79,M3
Argamassas,87317,"ARGAMASSA TRAÇO 1:4 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) PARA CHAPISCO CONVENCIONAL, PREPARO MECÂNICO COM BETONEIRA 600 L. AF_08/2019",485.33,M3
Argamassas,87355,"ARGAMASSA TRAÇO 1:4 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) PARA CHAPISCO CONVENCIONAL, PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 160 KG. AF_08/2019",556.2,M3
Argamassas,87356,"ARGAMASSA TRAÇO 1:4 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) PARA CHAPISCO CONVENCIONAL, PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 300 KG. AF_08/2019",492.84,M3
Argamassas,87357,"ARGAMASSA TRAÇO 1:4 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) PARA CHAPISCO CONVENCIONAL, PREPARO MECÂNICO COM MISTURADOR DE EIXO HORIZONTAL DE 600 KG. AF_08/2019",459.59,M3
Argamassas,100486,"ARGAMASSA TRAÇO 1:4 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA) COM ADIÇÃO DE IMPERMEABILIZANTE, PREPARO MANUAL. AF_08/2019",754.38,M3
Argamassas,100482,"ARGAMASSA TRAÇO 1:4 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA) COM ADIÇÃO DE IMPERMEABILIZANTE, PREPARO MECÂNICO COM BETONEIRA 250 L. AF_08/2019",0,M3
Argamassas,100481,"ARGAMASSA TRAÇO 1:4 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA) COM ADIÇÃO DE IMPERMEABILIZANTE, PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019",658.61,M3
